userEmail,projectSelected,dateStart,dateEnd,taskSelected,commentAdded,d0,d1,d2,d3,d4,d5,d6,activityName
dfitzpatrick@example.net,Shaffer-Donovan Initiative,16-07-2023,22-07-2023,,Looking forward to the challenge,0.0,11.0,,,5.0,7.0,,Sales Activity
mcculloughbonnie@example.com,Davis-Sullivan Project,08-05-2022,14-05-2022,,Feeling motivated,,5.0,9.0,4.0,,,,Sales Activity
wsantos@example.net,Warren-Ingram Initiative,24-09-2023,30-09-2023,,,5.0,2.0,5.0,,4.0,,4.0,Sales Activity
vdaniel@example.net,Lam-Garrison Initiative,07-05-2023,13-05-2023,,Hopeful for a successful outcome,0.0,5.0,,,4.0,6.0,,Sales Activity
lindafloyd@example.org,"Rice, Jones and Harris Initiative",13-11-2022,19-11-2022,,,,5.0,,,,5.0,3.0,Sales Activity
ashleylong@example.org,Nguyen-Cox Initiative,18-06-2023,24-06-2023,,Excited to get started!,,2.0,,6.0,5.0,,,Sales Activity
smiththeresa@example.net,Roberts Ltd Initiative,05-02-2023,11-02-2023,,Ready to dive in,3.0,11.0,,11.0,4.0,6.0,6.0,Sales Activity
jenniferdowns@example.org,"Rice, Jones and Harris Initiative",23-10-2022,29-10-2022,,,2.0,8.0,5.0,,4.0,4.0,2.0,BAU Activity
alejandrohayes@example.com,Yoder Inc Initiative,03-12-2023,09-12-2023,,,,,6.0,10.0,5.0,4.0,,Sales Activity
rebeccamoran@example.com,"Rice, Jones and Harris Initiative",04-02-2024,10-02-2024,,,7.0,,,4.0,,,,BAU Activity
wendyhampton@example.com,Lyons-Harrison Initiative,01-01-2023,07-01-2023,,,,,5.0,5.0,5.0,10.0,10.0,Sales Activity
martinezpamela@example.net,"Smith, Richard and Arroyo Project",08-10-2023,14-10-2023,,Looking forward to the challenge,3.0,6.0,6.0,4.0,0.0,7.0,0.0,Sales Activity
vmiddleton@example.org,Sanchez Inc Initiative,03-07-2022,09-07-2022,,,8.0,5.0,7.0,,6.0,5.0,4.0,Sales Activity
csmith@example.com,Miller Group Project,01-01-2023,07-01-2023,,,0.0,10.0,5.0,,5.0,5.0,,Sales Activity
zadkins@example.net,Sanchez Inc Initiative,30-07-2023,05-08-2023,,,10.0,8.0,4.0,,,6.0,3.0,Sales Activity
theresahurley@example.net,Pierce and Sons Solution,23-04-2023,29-04-2023,,,,,10.0,11.0,6.0,2.0,,BAU Activity
justinbrown@example.com,Ford-Gibson Project,31-12-2023,06-01-2024,,Eager to collaborate with the team,0.0,,,,,,,BAU Activity
jeremiah16@example.org,"Hale, Gray and Martinez Initiative",24-04-2022,30-04-2022,,Can't wait to see the end result,0.0,,,4.0,5.0,8.0,,Sales Activity
levans@example.net,"Webster, Wiley and Phillips Project",26-11-2023,02-12-2023,,,2.0,5.0,,5.0,5.0,3.0,,Sales Activity
terri80@example.org,"Silva, Wright and Schmidt Initiative",09-10-2022,15-10-2022,,Feeling motivated,1.0,5.0,5.0,8.0,,2.0,0.0,BAU Activity
andrewgregory@example.org,Weaver Group Solution,11-09-2022,17-09-2022,,,,8.0,6.0,,6.0,,0.0,Sales Activity
michellekennedy@example.com,White-Holland Solution,10-09-2023,16-09-2023,,,3.0,5.0,0.0,,0.0,0.0,2.0,BAU Activity
edwardscarolyn@example.com,Shaffer-Donovan Initiative,14-05-2023,20-05-2023,,Can't wait to see the end result,0.0,,,12.0,8.0,,2.0,BAU Activity
millsgregg@example.com,Harrison LLC Solution,05-11-2023,11-11-2023,,Eager to collaborate with the team,2.0,5.0,11.0,10.0,4.0,,,Sales Activity
owilson@example.org,Shaw-Lara Solution,15-01-2023,21-01-2023,,Eager to collaborate with the team,1.0,7.0,1.0,6.0,4.0,5.0,0.0,BAU Activity
millerscott@example.net,"Hale, Gray and Martinez Initiative",26-06-2022,02-07-2022,,,8.0,,5.0,0.0,6.0,4.0,7.0,BAU Activity
lorihoward@example.com,"Hall, Copeland and Fuller Solution",22-01-2023,28-01-2023,,,,,4.0,6.0,8.0,11.0,,BAU Activity
cindylandry@example.net,"Hall, Copeland and Fuller Solution",11-12-2022,17-12-2022,,,3.0,,8.0,,,5.0,3.0,BAU Activity
froberts@example.org,Yoder Inc Initiative,12-03-2023,18-03-2023,,Feeling motivated,2.0,6.0,4.0,4.0,5.0,,,Sales Activity
baileygary@example.com,Harris-Randolph Initiative,05-06-2022,11-06-2022,,,3.0,,4.0,4.0,4.0,0.0,,Sales Activity
dominguezlori@example.com,Warren-Ingram Initiative,05-02-2023,11-02-2023,,,1.0,5.0,6.0,9.0,4.0,4.0,,BAU Activity
carly40@example.com,Bell-Henderson Project,26-11-2023,02-12-2023,,Looking forward to the challenge,,4.0,7.0,,3.0,4.0,7.0,Sales Activity
zrodriguez@example.com,Martinez Inc Solution,27-08-2023,02-09-2023,,,3.0,4.0,,4.0,,4.0,1.0,BAU Activity
donovankimberly@example.net,Nguyen-Cox Initiative,14-08-2022,20-08-2022,,Looking forward to the challenge,5.0,4.0,10.0,7.0,1.0,5.0,5.0,BAU Activity
courtneyatkins@example.org,Walker-Evans Initiative,24-04-2022,30-04-2022,,,4.0,,6.0,,4.0,4.0,,BAU Activity
perezrobin@example.net,"Adams, Stewart and Thompson Initiative",11-12-2022,17-12-2022,,,2.0,2.0,3.0,5.0,,6.0,12.0,Sales Activity
lambtyler@example.com,Lyons-Harrison Initiative,19-06-2022,25-06-2022,,Feeling motivated,1.0,6.0,5.0,1.0,,,,Sales Activity
mahoneyjames@example.com,Pierce and Sons Solution,17-04-2022,23-04-2022,,Eager to collaborate with the team,1.0,9.0,10.0,,9.0,,3.0,BAU Activity
ericaburke@example.org,Harrison LLC Solution,09-04-2023,15-04-2023,,,,1.0,,7.0,5.0,8.0,,BAU Activity
justin55@example.org,"Rice, Jones and Harris Initiative",05-11-2023,11-11-2023,,Ready to dive in,0.0,8.0,,4.0,1.0,4.0,3.0,Sales Activity
parkererica@example.net,"Hale, Gray and Martinez Initiative",19-02-2023,25-02-2023,,Eager to collaborate with the team,,,,,,4.0,,BAU Activity
nsalinas@example.com,"Hale, Gray and Martinez Initiative",21-05-2023,27-05-2023,,,12.0,1.0,4.0,9.0,4.0,,,BAU Activity
walter13@example.org,"Hall, Copeland and Fuller Solution",11-06-2023,17-06-2023,,,3.0,7.0,10.0,,11.0,4.0,1.0,Sales Activity
patricia71@example.com,Sanchez Inc Initiative,23-04-2023,29-04-2023,,Feeling motivated,0.0,,2.0,6.0,11.0,3.0,,BAU Activity
dschwartz@example.org,Lewis PLC Project,30-04-2023,06-05-2023,,Can't wait to see the end result,,5.0,,,1.0,,,Sales Activity
brenda26@example.org,"Johnson, Williams and Stanley Solution",16-10-2022,22-10-2022,,,3.0,12.0,5.0,4.0,4.0,,,BAU Activity
fgray@example.net,Miller Group Project,26-11-2023,02-12-2023,,,,,,8.0,6.0,5.0,5.0,Sales Activity
ywilliamson@example.org,Morgan Inc Project,11-12-2022,17-12-2022,,Eager to collaborate with the team,2.0,,2.0,,5.0,12.0,,BAU Activity
jamesphillips@example.org,Rodriguez-Fletcher Solution,17-07-2022,23-07-2022,,,3.0,10.0,1.0,4.0,4.0,4.0,,BAU Activity
tanyawatkins@example.org,"Smith, Richard and Arroyo Project",12-11-2023,18-11-2023,,,,,6.0,,4.0,6.0,6.0,BAU Activity
martinezchristopher@example.com,Hale-Aguilar Solution,26-02-2023,04-03-2023,,,0.0,5.0,,5.0,,9.0,12.0,Sales Activity
gsmith@example.net,Lucas Inc Initiative,05-06-2022,11-06-2022,,,0.0,6.0,8.0,4.0,,4.0,11.0,Sales Activity
saramartin@example.com,Love Inc Initiative,30-07-2023,05-08-2023,,Looking forward to the challenge,,0.0,6.0,4.0,,11.0,0.0,BAU Activity
gregorycaleb@example.org,Wright PLC Solution,14-01-2024,20-01-2024,,,5.0,,12.0,5.0,6.0,6.0,2.0,BAU Activity
vangadam@example.net,Davis-Sullivan Project,25-02-2024,02-03-2024,,,1.0,,9.0,,5.0,2.0,2.0,Sales Activity
ayalanicholas@example.net,"Johnson, Williams and Stanley Solution",07-08-2022,13-08-2022,,,,5.0,4.0,6.0,3.0,,3.0,BAU Activity
daniel20@example.com,Sanchez Inc Initiative,12-03-2023,18-03-2023,,,,3.0,,5.0,3.0,4.0,,BAU Activity
jdavis@example.net,Knox-Pope Initiative,04-02-2024,10-02-2024,,,3.0,6.0,,,,6.0,4.0,BAU Activity
lhopkins@example.org,"Rice, Jones and Harris Initiative",20-08-2023,26-08-2023,,,8.0,,5.0,,5.0,6.0,5.0,Sales Activity
rodriguezolivia@example.org,"Adams, Stewart and Thompson Initiative",17-04-2022,23-04-2022,,Looking forward to the challenge,2.0,9.0,1.0,0.0,,,,Sales Activity
richardsdenise@example.net,Hale-Aguilar Solution,07-01-2024,13-01-2024,,Ready to dive in,1.0,11.0,12.0,6.0,4.0,0.0,1.0,BAU Activity
qwilliamson@example.net,Shaw-Lara Solution,27-11-2022,03-12-2022,,Ready to dive in,2.0,2.0,,4.0,11.0,8.0,2.0,Sales Activity
brendatyler@example.net,"Webster, Wiley and Phillips Project",25-12-2022,31-12-2022,,Feeling optimistic about this project,7.0,,5.0,,1.0,5.0,3.0,Sales Activity
kathleen13@example.com,Davis-Sullivan Project,25-06-2023,01-07-2023,,,,6.0,3.0,,,,3.0,Sales Activity
kdunn@example.com,Lewis PLC Project,24-09-2023,30-09-2023,,,3.0,,7.0,,5.0,11.0,,Sales Activity
christophernguyen@example.org,Shaffer-Donovan Initiative,16-07-2023,22-07-2023,,,0.0,2.0,1.0,5.0,5.0,0.0,9.0,BAU Activity
xreynolds@example.net,"Johnson, Williams and Stanley Solution",01-05-2022,07-05-2022,,,6.0,4.0,6.0,7.0,3.0,4.0,0.0,BAU Activity
kimberly96@example.org,Harris-Randolph Initiative,09-07-2023,15-07-2023,,Feeling motivated,5.0,5.0,,12.0,5.0,5.0,12.0,Sales Activity
mstark@example.net,Lam-Garrison Initiative,16-07-2023,22-07-2023,,Can't wait to see the end result,0.0,,4.0,,,10.0,2.0,BAU Activity
barbara29@example.org,Bell-Henderson Project,23-04-2023,29-04-2023,,Ready to dive in,,,4.0,6.0,4.0,4.0,1.0,Sales Activity
carpenternicole@example.org,Warren-Ingram Initiative,20-08-2023,26-08-2023,,,,4.0,,,6.0,4.0,,BAU Activity
elliottangela@example.net,"Adams, Stewart and Thompson Initiative",13-08-2023,19-08-2023,,Looking forward to the challenge,2.0,4.0,9.0,7.0,1.0,4.0,6.0,Sales Activity
james21@example.net,"Lam, Fisher and Abbott Project",05-03-2023,11-03-2023,,,0.0,6.0,0.0,6.0,2.0,4.0,11.0,BAU Activity
chouston@example.org,Bailey-Jimenez Solution,19-06-2022,25-06-2022,,Excited to get started!,0.0,,6.0,7.0,11.0,4.0,3.0,BAU Activity
jmorris@example.net,Hale-Aguilar Solution,21-01-2024,27-01-2024,,Feeling motivated,2.0,,3.0,6.0,,6.0,0.0,BAU Activity
kelsey07@example.org,Bell-Henderson Project,29-01-2023,04-02-2023,,Can't wait to see the end result,0.0,10.0,4.0,0.0,9.0,1.0,,Sales Activity
vincent27@example.net,"Rice, Jones and Harris Initiative",22-10-2023,28-10-2023,,,1.0,0.0,4.0,,,6.0,,Sales Activity
nataliewatson@example.net,Lucas Inc Initiative,19-11-2023,25-11-2023,,Feeling motivated,1.0,,10.0,8.0,4.0,10.0,9.0,Sales Activity
adkinsmeredith@example.net,"Hale, Gray and Martinez Initiative",24-03-2024,30-03-2024,,,1.0,4.0,,5.0,5.0,0.0,,BAU Activity
tcruz@example.com,Shaffer-Donovan Initiative,21-01-2024,27-01-2024,,,,4.0,,5.0,1.0,10.0,1.0,BAU Activity
kristytorres@example.org,Shaw-Lara Solution,29-05-2022,04-06-2022,,Eager to collaborate with the team,,9.0,3.0,,4.0,6.0,3.0,Sales Activity
phammario@example.org,Wright PLC Solution,17-04-2022,23-04-2022,,Ready to dive in,3.0,6.0,,6.0,5.0,5.0,3.0,Sales Activity
jeremy65@example.com,"Monroe, Campbell and Mack Initiative",23-07-2023,29-07-2023,,,3.0,,5.0,4.0,8.0,,9.0,Sales Activity
davenportruth@example.net,"Johnson, Pierce and Davis Project",11-12-2022,17-12-2022,,,6.0,11.0,4.0,5.0,,,2.0,Sales Activity
langcarol@example.net,Lam-Garrison Initiative,09-10-2022,15-10-2022,,,3.0,4.0,9.0,,,,12.0,BAU Activity
perkinsvanessa@example.com,"Adams, Stewart and Thompson Initiative",19-03-2023,25-03-2023,,Feeling motivated,1.0,10.0,0.0,,6.0,,,BAU Activity
beverly80@example.org,Thomas Inc Project,03-12-2023,09-12-2023,,,,4.0,4.0,4.0,,4.0,0.0,BAU Activity
williamgarcia@example.org,White-Holland Solution,18-02-2024,24-02-2024,,,3.0,10.0,,4.0,9.0,6.0,1.0,BAU Activity
hunterkimberly@example.com,Roberts Ltd Initiative,18-09-2022,24-09-2022,,,5.0,5.0,,6.0,1.0,8.0,3.0,Sales Activity
hickmanmiranda@example.com,Thomas Inc Project,25-02-2024,02-03-2024,,Looking forward to the challenge,1.0,,,,5.0,5.0,,Sales Activity
shughes@example.com,"Webster, Wiley and Phillips Project",08-10-2023,14-10-2023,,,5.0,6.0,3.0,6.0,,4.0,,Sales Activity
imendoza@example.net,Weaver Group Solution,31-12-2023,06-01-2024,,Excited to get started!,1.0,4.0,,5.0,,5.0,,Sales Activity
charleschoi@example.com,"Silva, Wright and Schmidt Initiative",24-04-2022,30-04-2022,,,0.0,4.0,6.0,4.0,6.0,,1.0,BAU Activity
michael27@example.net,"Adams, Stewart and Thompson Initiative",05-11-2023,11-11-2023,,,,,8.0,9.0,1.0,0.0,7.0,BAU Activity
stephaniemartinez@example.com,Yoder Inc Initiative,02-04-2023,08-04-2023,,Hopeful for a successful outcome,4.0,5.0,,,1.0,4.0,1.0,BAU Activity
katrina80@example.net,Davis-Sullivan Project,10-07-2022,16-07-2022,,,0.0,4.0,,,10.0,,,Sales Activity
andrewsjames@example.com,Roberts Ltd Initiative,24-03-2024,30-03-2024,,Feeling motivated,1.0,4.0,5.0,,,4.0,,BAU Activity
hmiddleton@example.net,"Lopez, Ramirez and Harris Initiative",01-10-2023,07-10-2023,,,,6.0,,,4.0,11.0,3.0,Sales Activity
morgandiaz@example.org,"Johnson, Williams and Stanley Solution",27-11-2022,03-12-2022,,Feeling optimistic about this project,11.0,8.0,3.0,6.0,2.0,,1.0,Sales Activity
jennifer37@example.com,Lucas Inc Initiative,01-10-2023,07-10-2023,,,2.0,4.0,,,6.0,9.0,2.0,Sales Activity
burchjennifer@example.net,Hale-Aguilar Solution,17-07-2022,23-07-2022,,Feeling optimistic about this project,4.0,6.0,9.0,,4.0,4.0,1.0,Sales Activity
toddlane@example.com,"Adams, Stewart and Thompson Initiative",07-05-2023,13-05-2023,,Feeling motivated,9.0,12.0,,11.0,10.0,6.0,0.0,BAU Activity
jonesbrian@example.com,Nguyen-Cox Initiative,04-02-2024,10-02-2024,,Excited to get started!,0.0,4.0,12.0,,11.0,,1.0,Sales Activity
ileonard@example.org,"Lam, Fisher and Abbott Project",18-09-2022,24-09-2022,,Feeling optimistic about this project,3.0,,6.0,1.0,,,1.0,BAU Activity
aaronanthony@example.net,"Rice, Jones and Harris Initiative",20-11-2022,26-11-2022,,Feeling motivated,,,4.0,6.0,5.0,,4.0,Sales Activity
kharris@example.net,Nolan-Clark Initiative,07-05-2023,13-05-2023,,,,11.0,12.0,6.0,3.0,3.0,0.0,Sales Activity
aaron43@example.net,Love Inc Initiative,18-06-2023,24-06-2023,,,0.0,,,5.0,7.0,5.0,0.0,BAU Activity
littlelinda@example.org,"Lopez, Ramirez and Harris Initiative",17-03-2024,23-03-2024,,,,4.0,5.0,12.0,6.0,5.0,3.0,Sales Activity
watkinsjesse@example.net,"Johnson, Williams and Stanley Solution",22-10-2023,28-10-2023,,Eager to collaborate with the team,,4.0,4.0,6.0,6.0,,,BAU Activity
rachel66@example.com,"Webster, Wiley and Phillips Project",11-12-2022,17-12-2022,,,0.0,11.0,7.0,5.0,5.0,6.0,3.0,BAU Activity
murphyjennifer@example.net,"Smith, Richard and Arroyo Project",04-09-2022,10-09-2022,,,,12.0,9.0,5.0,3.0,7.0,,Sales Activity
snyderpaula@example.org,Pierce and Sons Solution,18-06-2023,24-06-2023,,,1.0,,,,11.0,,0.0,Sales Activity
qwagner@example.net,Carson-Clayton Initiative,21-05-2023,27-05-2023,,Eager to collaborate with the team,2.0,4.0,4.0,8.0,4.0,4.0,3.0,Sales Activity
jonestravis@example.com,Miller Group Project,26-11-2023,02-12-2023,,,6.0,,6.0,,,6.0,,BAU Activity
lsexton@example.com,Lam-Garrison Initiative,21-08-2022,27-08-2022,,Hopeful for a successful outcome,,6.0,,8.0,5.0,,1.0,Sales Activity
meyersdarryl@example.net,Lewis PLC Project,28-08-2022,03-09-2022,,Can't wait to see the end result,1.0,3.0,5.0,10.0,,,1.0,Sales Activity
kellywilliams@example.net,"Hale, Gray and Martinez Initiative",23-07-2023,29-07-2023,,Eager to collaborate with the team,0.0,,5.0,1.0,,6.0,1.0,BAU Activity
leecynthia@example.com,Harrison LLC Solution,25-09-2022,01-10-2022,,Eager to collaborate with the team,,,6.0,6.0,,5.0,1.0,BAU Activity
martinjones@example.org,Bailey-Jimenez Solution,03-03-2024,09-03-2024,,Hopeful for a successful outcome,3.0,,5.0,5.0,7.0,,0.0,BAU Activity
piercejason@example.org,White-Holland Solution,21-05-2023,27-05-2023,,Eager to collaborate with the team,,,6.0,6.0,5.0,4.0,12.0,BAU Activity
underwoodpatricia@example.org,Harrison LLC Solution,11-06-2023,17-06-2023,,Ready to dive in,2.0,,4.0,4.0,,6.0,,Sales Activity
awagner@example.com,"Webster, Wiley and Phillips Project",01-10-2023,07-10-2023,,Looking forward to the challenge,3.0,,,,3.0,7.0,,Sales Activity
sabrina76@example.org,Morgan Inc Project,18-02-2024,24-02-2024,,Looking forward to the challenge,4.0,12.0,6.0,,,4.0,,BAU Activity
brittanyknight@example.net,"Adams, Stewart and Thompson Initiative",08-01-2023,14-01-2023,,,7.0,,,3.0,6.0,11.0,12.0,Sales Activity
corey93@example.net,Love Inc Initiative,21-08-2022,27-08-2022,,Hopeful for a successful outcome,11.0,9.0,5.0,6.0,8.0,12.0,,Sales Activity
alejandrowang@example.net,Bailey-Jimenez Solution,06-11-2022,12-11-2022,,Looking forward to the challenge,,,4.0,10.0,5.0,5.0,0.0,BAU Activity
adrienne71@example.com,Davis-Sullivan Project,26-06-2022,02-07-2022,,Feeling optimistic about this project,11.0,,,6.0,6.0,,2.0,Sales Activity
dawnfarmer@example.org,White-Lozano Project,20-11-2022,26-11-2022,,Eager to collaborate with the team,3.0,4.0,9.0,4.0,,,,Sales Activity
robbinsdawn@example.com,Singh Ltd Solution,07-05-2023,13-05-2023,,Hopeful for a successful outcome,3.0,,4.0,2.0,0.0,4.0,0.0,Sales Activity
garyrobinson@example.net,Lyons-Harrison Initiative,04-12-2022,10-12-2022,,Hopeful for a successful outcome,2.0,,5.0,12.0,2.0,,12.0,Sales Activity
paula05@example.net,"Hall, Copeland and Fuller Solution",03-09-2023,09-09-2023,,,,4.0,,3.0,6.0,4.0,3.0,BAU Activity
fbraun@example.net,Wright PLC Solution,17-04-2022,23-04-2022,,Can't wait to see the end result,6.0,9.0,,5.0,5.0,,6.0,Sales Activity
collinsrobert@example.com,Harris-Randolph Initiative,31-07-2022,06-08-2022,,Can't wait to see the end result,11.0,4.0,6.0,11.0,6.0,5.0,2.0,Sales Activity
murphymaria@example.org,Nolan-Clark Initiative,19-06-2022,25-06-2022,,Looking forward to the challenge,1.0,,5.0,,5.0,4.0,,Sales Activity
ericbradley@example.com,Singh Ltd Solution,31-07-2022,06-08-2022,,Feeling motivated,3.0,6.0,4.0,4.0,10.0,5.0,,BAU Activity
jonescaitlin@example.org,Love Inc Initiative,28-01-2024,03-02-2024,,,,,1.0,12.0,8.0,,,BAU Activity
isabellaortiz@example.com,Harris-Randolph Initiative,10-09-2023,16-09-2023,,,3.0,1.0,0.0,6.0,2.0,4.0,0.0,BAU Activity
christopher87@example.net,Walker-Evans Initiative,23-10-2022,29-10-2022,,,1.0,5.0,1.0,,4.0,4.0,2.0,Sales Activity
jeffreycraig@example.com,Morgan Inc Project,15-01-2023,21-01-2023,,,,7.0,12.0,4.0,4.0,,,Sales Activity
lisamathis@example.org,"Adams, Stewart and Thompson Initiative",22-10-2023,28-10-2023,,,1.0,9.0,6.0,6.0,6.0,,0.0,Sales Activity
michaeljenkins@example.com,"Rice, Jones and Harris Initiative",09-04-2023,15-04-2023,,Excited to get started!,,5.0,,4.0,8.0,12.0,,Sales Activity
hgill@example.net,Davis-Sullivan Project,30-10-2022,05-11-2022,,,5.0,,4.0,9.0,3.0,,0.0,BAU Activity
mahoneyjames@example.com,Morgan Inc Project,02-07-2023,08-07-2023,,Excited to get started!,2.0,11.0,6.0,3.0,12.0,3.0,,BAU Activity
thomasgarcia@example.net,"Hale, Gray and Martinez Initiative",31-07-2022,06-08-2022,,Hopeful for a successful outcome,0.0,0.0,5.0,5.0,,5.0,,Sales Activity
courtney04@example.com,"Silva, Wright and Schmidt Initiative",18-02-2024,24-02-2024,,Eager to collaborate with the team,5.0,4.0,8.0,,5.0,,0.0,BAU Activity
janet09@example.org,Walker-Evans Initiative,22-01-2023,28-01-2023,,,,9.0,1.0,3.0,6.0,10.0,,Sales Activity
brooksrobert@example.org,Vasquez PLC Initiative,28-08-2022,03-09-2022,,Can't wait to see the end result,1.0,2.0,,,5.0,,2.0,BAU Activity
sashley@example.com,Vasquez PLC Initiative,04-09-2022,10-09-2022,,,0.0,8.0,,12.0,6.0,,6.0,Sales Activity
bellkelli@example.com,Wright PLC Solution,19-06-2022,25-06-2022,,Feeling optimistic about this project,2.0,4.0,,4.0,,6.0,,Sales Activity
skelly@example.org,Carson-Clayton Initiative,25-02-2024,02-03-2024,,Ready to dive in,0.0,4.0,6.0,,3.0,0.0,,Sales Activity
linda59@example.org,Lewis PLC Project,28-05-2023,03-06-2023,,,,,,5.0,6.0,0.0,2.0,Sales Activity
zacharymorales@example.net,"Smith, Richard and Arroyo Project",11-12-2022,17-12-2022,,Feeling motivated,6.0,6.0,4.0,,0.0,,4.0,Sales Activity
jennifer60@example.com,Sanchez Inc Initiative,09-04-2023,15-04-2023,,,1.0,12.0,0.0,3.0,4.0,10.0,1.0,Sales Activity
logan81@example.org,Morgan Inc Project,04-02-2024,10-02-2024,,,2.0,5.0,,3.0,3.0,4.0,2.0,BAU Activity
richardsdenise@example.net,Hale-Aguilar Solution,26-03-2023,01-04-2023,,,2.0,6.0,5.0,,6.0,,0.0,BAU Activity
bradwilliams@example.net,"Lam, Fisher and Abbott Project",28-05-2023,03-06-2023,,,0.0,6.0,6.0,6.0,5.0,,2.0,Sales Activity
melaniestuart@example.com,Singh Ltd Solution,23-04-2023,29-04-2023,,Eager to collaborate with the team,10.0,6.0,,4.0,,,,Sales Activity
christina10@example.net,Hale-Aguilar Solution,06-11-2022,12-11-2022,,,,3.0,4.0,6.0,9.0,2.0,7.0,BAU Activity
amberowens@example.org,Shaffer-Donovan Initiative,26-11-2023,02-12-2023,,Hopeful for a successful outcome,8.0,3.0,5.0,,9.0,6.0,0.0,BAU Activity
aaronanthony@example.net,Vasquez PLC Initiative,04-12-2022,10-12-2022,,Looking forward to the challenge,9.0,0.0,,,0.0,10.0,10.0,BAU Activity
amandatucker@example.org,Harrison LLC Solution,05-06-2022,11-06-2022,,Can't wait to see the end result,2.0,4.0,4.0,,4.0,4.0,2.0,BAU Activity
johnnguyen@example.net,Williams LLC Initiative,13-11-2022,19-11-2022,,,6.0,,,,5.0,4.0,,Sales Activity
jennifer99@example.org,White-Lozano Project,30-04-2023,06-05-2023,,,8.0,6.0,6.0,4.0,6.0,6.0,1.0,BAU Activity
dwalters@example.org,Shaffer-Donovan Initiative,13-11-2022,19-11-2022,,Feeling optimistic about this project,0.0,4.0,0.0,9.0,5.0,8.0,1.0,BAU Activity
lsheppard@example.com,Vasquez PLC Initiative,24-07-2022,30-07-2022,,Eager to collaborate with the team,8.0,9.0,,4.0,4.0,11.0,,BAU Activity
cindylandry@example.net,Vasquez PLC Initiative,23-04-2023,29-04-2023,,,,4.0,,5.0,4.0,,1.0,Sales Activity
matthew09@example.org,"Johnson, Pierce and Davis Project",19-06-2022,25-06-2022,,Can't wait to see the end result,,6.0,6.0,4.0,,6.0,11.0,BAU Activity
jorgewalker@example.com,Williams LLC Initiative,19-06-2022,25-06-2022,,Eager to collaborate with the team,1.0,,1.0,0.0,,5.0,,Sales Activity
jonescaitlin@example.org,Morgan Inc Project,03-07-2022,09-07-2022,,Hopeful for a successful outcome,5.0,,5.0,4.0,4.0,4.0,,Sales Activity
hwilliams@example.net,"Johnson, Pierce and Davis Project",21-08-2022,27-08-2022,,Excited to get started!,1.0,3.0,,4.0,10.0,10.0,,BAU Activity
