userEmail,projectSelected,dateStart,dateEnd,taskSelected,commentAdded,d0,d1,d2,d3,d4,d5,d6,activityName
tiffanywilliams@example.org,Martin-Ball Project,14-08-2022,20-08-2022,,,0.0,6.0,,11.0,5.0,9.0,,BAU Activity
vincent16@example.org,Li-Schwartz Project,26-06-2022,02-07-2022,,Feeling motivated,,,,8.0,,,2.0,BAU Activity
garrettclayton@example.net,Snow-Lee Project,10-03-2024,16-03-2024,,,12.0,,0.0,6.0,6.0,5.0,1.0,Sales Activity
mhouston@example.org,"Brown, Sims and Davis Initiative",08-10-2023,14-10-2023,,Can't wait to see the end result,3.0,5.0,4.0,5.0,,,6.0,Sales Activity
jasonbradshaw@example.com,Lin-Johnson Solution,14-05-2023,20-05-2023,,,,5.0,6.0,,5.0,6.0,,Sales Activity
sparkskristi@example.com,"Brown, Vasquez and Bush Initiative",23-04-2023,29-04-2023,,,,,,10.0,1.0,9.0,3.0,BAU Activity
vickidunn@example.com,Snow-Lee Project,08-01-2023,14-01-2023,,Hopeful for a successful outcome,4.0,10.0,,4.0,,,1.0,Sales Activity
franciscobaker@example.com,"Jackson, Nguyen and Crawford Project",24-09-2023,30-09-2023,,,,10.0,6.0,4.0,,2.0,,BAU Activity
melindamartinez@example.org,"Chase, Molina and Mccoy Initiative",29-01-2023,04-02-2023,,,2.0,5.0,4.0,8.0,5.0,4.0,12.0,Sales Activity
thomas34@example.com,Serrano and Sons Solution,03-12-2023,09-12-2023,,Feeling optimistic about this project,,,5.0,5.0,,4.0,3.0,Sales Activity
lindsaydavies@example.org,Greene Inc Initiative,22-01-2023,28-01-2023,,Hopeful for a successful outcome,0.0,,3.0,5.0,9.0,8.0,12.0,BAU Activity
todd08@example.net,Butler-Acosta Solution,22-01-2023,28-01-2023,,Excited to get started!,,4.0,4.0,,4.0,5.0,,Sales Activity
frodriguez@example.com,Ford LLC Solution,31-03-2024,06-04-2024,,Hopeful for a successful outcome,0.0,7.0,12.0,,4.0,5.0,8.0,Sales Activity
zdavidson@example.net,Taylor LLC Project,29-10-2023,04-11-2023,,,9.0,5.0,2.0,3.0,,5.0,6.0,BAU Activity
william89@example.org,Austin-Clark Project,18-06-2023,24-06-2023,,,,4.0,6.0,9.0,,7.0,5.0,Sales Activity
michellesharp@example.org,Cabrera Inc Project,23-07-2023,29-07-2023,,,,5.0,5.0,4.0,9.0,6.0,3.0,BAU Activity
carmen50@example.com,"Brown, Vasquez and Bush Initiative",18-09-2022,24-09-2022,,,,,5.0,,1.0,,1.0,Sales Activity
amber99@example.net,Taylor LLC Project,30-07-2023,05-08-2023,,Excited to get started!,5.0,2.0,,12.0,,11.0,,Sales Activity
jenningsapril@example.net,Schneider and Sons Solution,18-06-2023,24-06-2023,,,,2.0,5.0,5.0,7.0,5.0,0.0,BAU Activity
alexander13@example.net,Abbott-Carter Solution,04-06-2023,10-06-2023,,Feeling motivated,2.0,6.0,4.0,12.0,,11.0,1.0,Sales Activity
barkermarcia@example.net,Lopez Inc Initiative,29-01-2023,04-02-2023,,Ready to dive in,0.0,6.0,6.0,10.0,4.0,6.0,12.0,Sales Activity
hornejacob@example.com,"Diaz, Lam and Maldonado Project",26-11-2023,02-12-2023,,,0.0,,5.0,5.0,6.0,7.0,3.0,BAU Activity
astevenson@example.org,Li-Schwartz Project,17-07-2022,23-07-2022,,Can't wait to see the end result,5.0,2.0,0.0,1.0,2.0,5.0,1.0,Sales Activity
millsstanley@example.net,Love Ltd Solution,31-03-2024,06-04-2024,,Excited to get started!,,5.0,4.0,,,,,Sales Activity
amy71@example.net,"Strickland, Roberts and Dixon Solution",19-06-2022,25-06-2022,,Hopeful for a successful outcome,1.0,5.0,9.0,4.0,4.0,0.0,0.0,BAU Activity
chad42@example.net,"Austin, Barnes and Marquez Initiative",15-01-2023,21-01-2023,,Hopeful for a successful outcome,2.0,6.0,1.0,6.0,4.0,0.0,2.0,BAU Activity
kim12@example.net,Li-Schwartz Project,10-03-2024,16-03-2024,,Feeling optimistic about this project,,2.0,,5.0,8.0,0.0,2.0,BAU Activity
martinezglenda@example.net,"Brown, Vasquez and Bush Initiative",31-12-2023,06-01-2024,,Hopeful for a successful outcome,0.0,2.0,1.0,,8.0,4.0,,BAU Activity
cynthiaenglish@example.com,Schneider and Sons Solution,13-08-2023,19-08-2023,,,1.0,2.0,,6.0,9.0,8.0,,Sales Activity
angelacoleman@example.net,Snow-Lee Project,18-09-2022,24-09-2022,,,0.0,6.0,4.0,11.0,4.0,11.0,0.0,Sales Activity
xscott@example.org,Patrick Inc Initiative,24-03-2024,30-03-2024,,Looking forward to the challenge,2.0,2.0,10.0,,4.0,1.0,,BAU Activity
gonzalezkimberly@example.com,"Austin, Barnes and Marquez Initiative",02-04-2023,08-04-2023,,Ready to dive in,,,5.0,5.0,8.0,4.0,0.0,Sales Activity
nweeks@example.net,Lin-Johnson Solution,10-09-2023,16-09-2023,,Can't wait to see the end result,2.0,4.0,3.0,0.0,4.0,,,BAU Activity
johnsonerica@example.org,Abbott-Carter Solution,17-03-2024,23-03-2024,,Hopeful for a successful outcome,,6.0,4.0,,,5.0,0.0,BAU Activity
wbird@example.net,"Turner, Evans and Reed Solution",10-12-2023,16-12-2023,,Can't wait to see the end result,2.0,5.0,7.0,10.0,3.0,,,BAU Activity
marymoreno@example.com,Moreno-Jackson Project,01-01-2023,07-01-2023,,Excited to get started!,0.0,6.0,5.0,9.0,,5.0,11.0,BAU Activity
ericjones@example.net,Lin-Johnson Solution,18-12-2022,24-12-2022,,Feeling motivated,7.0,4.0,3.0,6.0,4.0,7.0,,Sales Activity
jennifer66@example.org,"Turner, Evans and Reed Solution",08-05-2022,14-05-2022,,,10.0,12.0,6.0,4.0,,,1.0,Sales Activity
goodmanjon@example.org,Serrano and Sons Solution,09-07-2023,15-07-2023,,,3.0,10.0,4.0,4.0,6.0,6.0,0.0,BAU Activity
daniellepeters@example.net,"Diaz, Lam and Maldonado Project",19-02-2023,25-02-2023,,Can't wait to see the end result,1.0,,,,11.0,0.0,1.0,Sales Activity
josephnewton@example.org,Schneider and Sons Solution,28-05-2023,03-06-2023,,Can't wait to see the end result,0.0,0.0,5.0,10.0,5.0,7.0,7.0,BAU Activity
crussell@example.net,Abbott-Carter Solution,12-02-2023,18-02-2023,,Feeling motivated,0.0,5.0,,4.0,,4.0,5.0,BAU Activity
xperez@example.com,"Austin, Barnes and Marquez Initiative",09-07-2023,15-07-2023,,,3.0,,4.0,2.0,,2.0,8.0,BAU Activity
lucas57@example.org,Martin-Ball Project,16-04-2023,22-04-2023,,,2.0,6.0,4.0,,,6.0,10.0,Sales Activity
smithmegan@example.net,Lindsey Inc Initiative,03-12-2023,09-12-2023,,,7.0,6.0,1.0,5.0,,3.0,2.0,BAU Activity
zolson@example.org,"Sanchez, Jackson and Scott Initiative",08-05-2022,14-05-2022,,Hopeful for a successful outcome,,4.0,11.0,9.0,,6.0,2.0,Sales Activity
esmith@example.org,Simpson-Caldwell Project,26-03-2023,01-04-2023,,,,6.0,,,,,,Sales Activity
taylor26@example.net,Butler-Acosta Solution,18-02-2024,24-02-2024,,,1.0,4.0,5.0,4.0,,,,Sales Activity
catherine07@example.org,Scott and Sons Project,05-02-2023,11-02-2023,,,0.0,8.0,,,7.0,4.0,6.0,BAU Activity
olivia69@example.net,Ford LLC Solution,12-02-2023,18-02-2023,,,0.0,,12.0,12.0,5.0,,1.0,BAU Activity
karenbrown@example.com,"Chase, Molina and Mccoy Initiative",26-11-2023,02-12-2023,,,0.0,4.0,6.0,8.0,,5.0,,BAU Activity
earmstrong@example.net,"Jimenez, Mendez and Lewis Initiative",02-10-2022,08-10-2022,,Can't wait to see the end result,,3.0,5.0,8.0,0.0,5.0,0.0,BAU Activity
michael13@example.net,Hurley Group Project,24-07-2022,30-07-2022,,,9.0,,5.0,,,,0.0,BAU Activity
gfinley@example.com,Hernandez-Wells Initiative,07-08-2022,13-08-2022,,,9.0,,11.0,5.0,,,,Sales Activity
donnakim@example.net,"Adams, Mcgee and Baker Initiative",22-01-2023,28-01-2023,,,9.0,5.0,,,5.0,4.0,1.0,BAU Activity
gerald51@example.org,Ward-Berg Initiative,05-11-2023,11-11-2023,,,,6.0,,8.0,6.0,12.0,,BAU Activity
fischerjames@example.com,Ward-Berg Initiative,17-04-2022,23-04-2022,,,0.0,6.0,8.0,6.0,6.0,10.0,10.0,BAU Activity
tiffany68@example.net,Simpson-Caldwell Project,23-07-2023,29-07-2023,,,5.0,4.0,,,3.0,2.0,11.0,BAU Activity
kleindaniel@example.com,"Mckinney, Ross and Reed Solution",18-12-2022,24-12-2022,,,2.0,7.0,0.0,5.0,,10.0,1.0,BAU Activity
mary65@example.org,Lindsey Inc Initiative,20-08-2023,26-08-2023,,,,,,4.0,9.0,,3.0,Sales Activity
brandonallen@example.com,Butler-Acosta Solution,16-10-2022,22-10-2022,,Excited to get started!,,3.0,,5.0,9.0,,3.0,Sales Activity
kimberlyadkins@example.org,Butler-Acosta Solution,29-01-2023,04-02-2023,,Looking forward to the challenge,1.0,6.0,5.0,5.0,5.0,,3.0,BAU Activity
lindseyanthony@example.com,"Donovan, Tyler and Cabrera Solution",24-03-2024,30-03-2024,,,1.0,0.0,5.0,5.0,5.0,4.0,3.0,Sales Activity
nsmith@example.org,Hurley Group Project,23-04-2023,29-04-2023,,Feeling motivated,1.0,1.0,,,6.0,5.0,0.0,BAU Activity
william89@example.org,Austin-Clark Project,21-05-2023,27-05-2023,,Eager to collaborate with the team,1.0,,5.0,12.0,9.0,5.0,0.0,Sales Activity
walterdavid@example.com,"Austin, Barnes and Marquez Initiative",30-10-2022,05-11-2022,,,9.0,5.0,5.0,2.0,1.0,,0.0,Sales Activity
kenneth42@example.org,Herrera Ltd Initiative,22-01-2023,28-01-2023,,Can't wait to see the end result,,4.0,11.0,5.0,5.0,5.0,0.0,Sales Activity
danieljones@example.net,"Diaz, Lam and Maldonado Project",28-08-2022,03-09-2022,,,,,,11.0,8.0,4.0,10.0,Sales Activity
crichardson@example.com,"Sanchez, Jackson and Scott Initiative",03-03-2024,09-03-2024,,Ready to dive in,,5.0,,3.0,4.0,11.0,1.0,Sales Activity
susan10@example.net,Cabrera Inc Project,19-11-2023,25-11-2023,,,5.0,,8.0,,,5.0,0.0,BAU Activity
ccaldwell@example.com,Cabrera Inc Project,17-12-2023,23-12-2023,,Can't wait to see the end result,0.0,9.0,11.0,11.0,,5.0,,BAU Activity
fhicks@example.com,"Jimenez, Mendez and Lewis Initiative",23-07-2023,29-07-2023,,,5.0,8.0,4.0,6.0,,5.0,8.0,Sales Activity
lisasullivan@example.org,"Strickland, Roberts and Dixon Solution",12-11-2023,18-11-2023,,Feeling optimistic about this project,,6.0,,5.0,3.0,,2.0,Sales Activity
kswanson@example.net,Abbott-Carter Solution,26-02-2023,04-03-2023,,Feeling motivated,3.0,4.0,3.0,,10.0,5.0,,BAU Activity
ronald40@example.com,Castillo PLC Solution,09-10-2022,15-10-2022,,Excited to get started!,3.0,10.0,,2.0,4.0,,5.0,BAU Activity
jessicawall@example.net,Lindsey Inc Initiative,17-07-2022,23-07-2022,,Looking forward to the challenge,0.0,,7.0,4.0,,,0.0,BAU Activity
wallacejoseph@example.org,"Jimenez, Mendez and Lewis Initiative",09-04-2023,15-04-2023,,,3.0,,,6.0,5.0,3.0,0.0,Sales Activity
josephmartinez@example.org,"Jimenez, Mendez and Lewis Initiative",15-10-2023,21-10-2023,,Feeling motivated,,10.0,,0.0,11.0,10.0,3.0,Sales Activity
carolyn81@example.org,Greene Inc Initiative,29-10-2023,04-11-2023,,,,,,,5.0,9.0,0.0,Sales Activity
adamscharlotte@example.com,Brown Inc Initiative,05-11-2023,11-11-2023,,,,,,4.0,8.0,3.0,11.0,BAU Activity
hmcpherson@example.net,"Adams, Mcgee and Baker Initiative",02-10-2022,08-10-2022,,Ready to dive in,0.0,4.0,5.0,,6.0,,,BAU Activity
hwelch@example.net,Hernandez-Wells Initiative,25-02-2024,02-03-2024,,Hopeful for a successful outcome,1.0,10.0,9.0,8.0,,12.0,,Sales Activity
margaretwilliams@example.com,"Brown, Sims and Davis Initiative",19-02-2023,25-02-2023,,,9.0,,,7.0,,,0.0,BAU Activity
martinpierce@example.com,"Donovan, Tyler and Cabrera Solution",31-07-2022,06-08-2022,,,2.0,5.0,,6.0,8.0,10.0,8.0,BAU Activity
ramoschristopher@example.com,Harris-Nicholson Project,12-11-2023,18-11-2023,,Eager to collaborate with the team,,9.0,,7.0,2.0,2.0,2.0,Sales Activity
fmoore@example.net,Hernandez-Wells Initiative,20-11-2022,26-11-2022,,,2.0,4.0,0.0,,1.0,,0.0,Sales Activity
jessicawall@example.net,Lindsey Inc Initiative,04-06-2023,10-06-2023,,,7.0,6.0,4.0,8.0,5.0,,2.0,Sales Activity
wkeller@example.com,"Adams, Mcgee and Baker Initiative",11-09-2022,17-09-2022,,Looking forward to the challenge,12.0,,4.0,4.0,,,11.0,BAU Activity
zstevens@example.org,Meyers-Nunez Project,25-09-2022,01-10-2022,,Hopeful for a successful outcome,3.0,,,4.0,4.0,6.0,5.0,Sales Activity
wtaylor@example.org,"Jackson, Nguyen and Crawford Project",29-05-2022,04-06-2022,,,,4.0,2.0,10.0,10.0,7.0,2.0,BAU Activity
aliciaandrews@example.com,"Lang, Allen and Hayes Solution",23-04-2023,29-04-2023,,,0.0,5.0,5.0,5.0,11.0,2.0,,BAU Activity
martinjoshua@example.net,Lin-Johnson Solution,15-01-2023,21-01-2023,,Excited to get started!,1.0,,,,5.0,5.0,1.0,BAU Activity
omatthews@example.net,Lin-Johnson Solution,23-04-2023,29-04-2023,,Feeling optimistic about this project,,5.0,6.0,5.0,,,3.0,Sales Activity
patrick35@example.com,"Chase, Molina and Mccoy Initiative",02-04-2023,08-04-2023,,Looking forward to the challenge,1.0,6.0,10.0,11.0,,11.0,3.0,BAU Activity
dixonstephen@example.net,Brown Inc Initiative,31-03-2024,06-04-2024,,,1.0,9.0,8.0,0.0,10.0,5.0,1.0,Sales Activity
kathrynsandoval@example.org,"Donovan, Tyler and Cabrera Solution",05-03-2023,11-03-2023,,,10.0,,3.0,5.0,6.0,3.0,0.0,BAU Activity
desireepatterson@example.org,Ward-Berg Initiative,27-11-2022,03-12-2022,,,9.0,5.0,5.0,6.0,5.0,,,Sales Activity
mwatts@example.net,Gonzalez-Becker Initiative,10-09-2023,16-09-2023,,,5.0,10.0,,4.0,,,,BAU Activity
dianamccann@example.net,"Chase, Molina and Mccoy Initiative",12-11-2023,18-11-2023,,Can't wait to see the end result,0.0,2.0,5.0,4.0,,4.0,2.0,BAU Activity
jenniferlozano@example.com,Lin-Johnson Solution,20-11-2022,26-11-2022,,,,5.0,,2.0,5.0,5.0,,Sales Activity
hardylisa@example.org,Stevenson-Johnson Project,19-03-2023,25-03-2023,,,0.0,,1.0,5.0,4.0,4.0,,BAU Activity
kennethbates@example.com,Harris-Nicholson Project,05-03-2023,11-03-2023,,,0.0,,1.0,4.0,5.0,6.0,,BAU Activity
msparks@example.com,Patrick Inc Initiative,26-03-2023,01-04-2023,,,,4.0,6.0,2.0,4.0,,,Sales Activity
osbornedouglas@example.org,Gonzalez-Becker Initiative,14-08-2022,20-08-2022,,Eager to collaborate with the team,3.0,4.0,4.0,5.0,4.0,4.0,3.0,BAU Activity
browningmelissa@example.org,Lindsey Inc Initiative,25-09-2022,01-10-2022,,,0.0,0.0,8.0,,4.0,0.0,,Sales Activity
virginiagarcia@example.org,Simpson-Caldwell Project,20-08-2023,26-08-2023,,Feeling motivated,0.0,11.0,12.0,12.0,4.0,,2.0,Sales Activity
scottperez@example.com,Patrick Inc Initiative,09-04-2023,15-04-2023,,Excited to get started!,11.0,5.0,4.0,,5.0,,,BAU Activity
melissa56@example.net,Simpson-Caldwell Project,30-10-2022,05-11-2022,,Eager to collaborate with the team,,5.0,1.0,2.0,,5.0,2.0,Sales Activity
craigbryant@example.com,Brown Inc Initiative,03-09-2023,09-09-2023,,,2.0,,6.0,6.0,,9.0,,BAU Activity
carmen50@example.com,"Gonzalez, Anderson and Walsh Project",25-02-2024,02-03-2024,,,9.0,6.0,4.0,,,,,BAU Activity
william97@example.org,Herrera Ltd Initiative,24-09-2023,30-09-2023,,Eager to collaborate with the team,,4.0,6.0,4.0,6.0,5.0,3.0,BAU Activity
erica49@example.com,Austin-Clark Project,12-02-2023,18-02-2023,,,0.0,4.0,,10.0,,,,BAU Activity
grahamanna@example.com,Gonzalez-Becker Initiative,11-02-2024,17-02-2024,,,0.0,10.0,2.0,4.0,,,3.0,BAU Activity
nicholas59@example.net,Cabrera Inc Project,25-12-2022,31-12-2022,,Hopeful for a successful outcome,0.0,5.0,6.0,6.0,10.0,,1.0,Sales Activity
kevinward@example.com,Greene Inc Initiative,13-08-2023,19-08-2023,,Ready to dive in,,9.0,5.0,12.0,,0.0,0.0,Sales Activity
leebrittany@example.org,Meyers-Nunez Project,10-07-2022,16-07-2022,,,0.0,,9.0,7.0,5.0,,,Sales Activity
robertsonmark@example.com,"Jimenez, Mendez and Lewis Initiative",10-07-2022,16-07-2022,,,2.0,,6.0,5.0,4.0,,12.0,BAU Activity
hamiltontanya@example.net,Love Ltd Solution,04-09-2022,10-09-2022,,Can't wait to see the end result,7.0,5.0,,4.0,3.0,3.0,,BAU Activity
francisco23@example.net,Butler-Acosta Solution,01-10-2023,07-10-2023,,,1.0,6.0,,6.0,3.0,4.0,,BAU Activity
vwood@example.org,"Stevens, Andrews and Medina Initiative",25-02-2024,02-03-2024,,Can't wait to see the end result,2.0,,6.0,,7.0,11.0,1.0,Sales Activity
ivillarreal@example.org,"Chase, Molina and Mccoy Initiative",28-05-2023,03-06-2023,,Hopeful for a successful outcome,1.0,5.0,,0.0,5.0,1.0,1.0,BAU Activity
jacob97@example.org,"Gonzalez, Anderson and Walsh Project",31-07-2022,06-08-2022,,Looking forward to the challenge,7.0,4.0,1.0,5.0,6.0,,,Sales Activity
mhouston@example.org,"Donovan, Tyler and Cabrera Solution",10-12-2023,16-12-2023,,Excited to get started!,0.0,,6.0,4.0,6.0,,11.0,Sales Activity
amy71@example.net,Gonzalez-Becker Initiative,05-03-2023,11-03-2023,,,0.0,,,4.0,,5.0,1.0,Sales Activity
mbrown@example.com,Henry-Sandoval Project,24-12-2023,30-12-2023,,Looking forward to the challenge,12.0,4.0,6.0,8.0,5.0,3.0,1.0,Sales Activity
charles56@example.com,"Brown, Vasquez and Bush Initiative",18-09-2022,24-09-2022,,,1.0,4.0,,,4.0,3.0,2.0,BAU Activity
cheyennejones@example.net,Schneider and Sons Solution,15-10-2023,21-10-2023,,Hopeful for a successful outcome,,,3.0,0.0,4.0,2.0,,Sales Activity
sparker@example.org,Dalton Group Solution,23-04-2023,29-04-2023,,Excited to get started!,3.0,,,6.0,0.0,,1.0,BAU Activity
fitzpatrickelizabeth@example.com,Herrera Ltd Initiative,05-11-2023,11-11-2023,,Looking forward to the challenge,0.0,6.0,,4.0,5.0,4.0,,Sales Activity
rebekahphillips@example.org,Hurley Group Project,21-01-2024,27-01-2024,,,,,7.0,2.0,7.0,1.0,1.0,BAU Activity
qcox@example.com,Gonzalez-Becker Initiative,12-03-2023,18-03-2023,,,9.0,0.0,4.0,4.0,6.0,5.0,,Sales Activity
bethriley@example.com,"Mckinney, Ross and Reed Solution",24-04-2022,30-04-2022,,,2.0,4.0,2.0,5.0,4.0,5.0,3.0,BAU Activity
murrayjamie@example.net,Ward-Berg Initiative,02-10-2022,08-10-2022,,,1.0,,6.0,,,,,Sales Activity
jenniferallen@example.com,Patrick Inc Initiative,04-09-2022,10-09-2022,,Ready to dive in,7.0,0.0,5.0,,,3.0,,Sales Activity
zjohnson@example.net,Dalton Group Solution,10-09-2023,16-09-2023,,Feeling optimistic about this project,,5.0,,3.0,12.0,2.0,6.0,BAU Activity
gjackson@example.org,Greene Inc Initiative,09-07-2023,15-07-2023,,,,,5.0,4.0,7.0,,,Sales Activity
perrymark@example.net,Lindsey Inc Initiative,02-04-2023,08-04-2023,,Can't wait to see the end result,2.0,5.0,9.0,,,6.0,,Sales Activity
glennhowe@example.org,Stevenson-Johnson Project,31-03-2024,06-04-2024,,Excited to get started!,1.0,,0.0,4.0,,4.0,9.0,Sales Activity
veronica36@example.com,Snow-Lee Project,02-04-2023,08-04-2023,,Looking forward to the challenge,,,5.0,4.0,,6.0,,Sales Activity
lambjennifer@example.net,Li-Schwartz Project,18-02-2024,24-02-2024,,Eager to collaborate with the team,,6.0,5.0,,5.0,,,Sales Activity
mjackson@example.org,Simpson-Caldwell Project,24-04-2022,30-04-2022,,Feeling optimistic about this project,2.0,,,6.0,,3.0,,Sales Activity
adamscharlotte@example.com,Greene Inc Initiative,09-04-2023,15-04-2023,,Eager to collaborate with the team,3.0,,,5.0,,4.0,0.0,BAU Activity
mlong@example.org,Malone-Mcclure Initiative,31-12-2023,06-01-2024,,Feeling motivated,,,,,6.0,,5.0,Sales Activity
jodimunoz@example.org,"Gonzalez, Anderson and Walsh Project",21-08-2022,27-08-2022,,,3.0,9.0,10.0,12.0,,9.0,1.0,Sales Activity
ngarcia@example.com,"Austin, Barnes and Marquez Initiative",09-10-2022,15-10-2022,,,,9.0,5.0,,7.0,,,BAU Activity
parksrobert@example.com,Taylor LLC Project,30-10-2022,05-11-2022,,,,5.0,10.0,,,5.0,0.0,BAU Activity
dennis20@example.org,Greene Inc Initiative,09-04-2023,15-04-2023,,,7.0,,,4.0,5.0,,3.0,Sales Activity
ngeorge@example.org,Greene Inc Initiative,16-10-2022,22-10-2022,,Feeling optimistic about this project,2.0,,0.0,,1.0,4.0,,Sales Activity
lmeyer@example.com,Moreno-Jackson Project,19-02-2023,25-02-2023,,Ready to dive in,0.0,5.0,6.0,6.0,6.0,,2.0,BAU Activity
preynolds@example.org,"Stevens, Andrews and Medina Initiative",25-06-2023,01-07-2023,,Looking forward to the challenge,7.0,,4.0,,4.0,0.0,,Sales Activity
parkkaren@example.com,"Turner, Evans and Reed Solution",07-05-2023,13-05-2023,,Feeling optimistic about this project,,4.0,4.0,6.0,1.0,6.0,2.0,Sales Activity
kimberly31@example.com,"Adams, Mcgee and Baker Initiative",28-01-2024,03-02-2024,,Ready to dive in,2.0,6.0,0.0,4.0,,10.0,0.0,Sales Activity
john12@example.net,"Brown, Vasquez and Bush Initiative",26-11-2023,02-12-2023,,,,4.0,10.0,4.0,,5.0,0.0,BAU Activity
paulchung@example.net,Taylor LLC Project,03-09-2023,09-09-2023,,,2.0,9.0,,5.0,,6.0,0.0,BAU Activity
nicholascain@example.com,Ford LLC Solution,12-06-2022,18-06-2022,,Eager to collaborate with the team,,6.0,10.0,9.0,5.0,6.0,,Sales Activity
rayjohnson@example.org,Martin-Ball Project,04-06-2023,10-06-2023,,Eager to collaborate with the team,1.0,,,8.0,11.0,,,BAU Activity
bushpamela@example.com,Lopez Inc Initiative,26-06-2022,02-07-2022,,Hopeful for a successful outcome,1.0,2.0,,12.0,,6.0,,BAU Activity
andres83@example.com,Brown Inc Initiative,07-05-2023,13-05-2023,,Excited to get started!,0.0,0.0,4.0,,,10.0,,BAU Activity
mullinschris@example.com,Meyers-Nunez Project,25-02-2024,02-03-2024,,Hopeful for a successful outcome,,6.0,7.0,4.0,4.0,4.0,9.0,Sales Activity
pmorrison@example.net,Scott and Sons Project,04-06-2023,10-06-2023,,,0.0,6.0,4.0,6.0,4.0,7.0,5.0,BAU Activity
patrick35@example.com,Stevenson-Johnson Project,15-05-2022,21-05-2022,,,,,6.0,,7.0,4.0,3.0,BAU Activity
ltownsend@example.org,Malone-Mcclure Initiative,18-09-2022,24-09-2022,,Can't wait to see the end result,,,1.0,0.0,4.0,4.0,2.0,BAU Activity
tommymartin@example.net,"Diaz, Lam and Maldonado Project",17-07-2022,23-07-2022,,Feeling optimistic about this project,,5.0,4.0,9.0,11.0,4.0,3.0,Sales Activity
rodriguezphillip@example.net,"Diaz, Lam and Maldonado Project",30-10-2022,05-11-2022,,,9.0,6.0,4.0,4.0,,4.0,11.0,BAU Activity
adamvasquez@example.org,"Brown, Sims and Davis Initiative",20-08-2023,26-08-2023,,,,,7.0,9.0,,5.0,0.0,BAU Activity
owilliams@example.net,Brown Inc Initiative,04-09-2022,10-09-2022,,Eager to collaborate with the team,1.0,9.0,,12.0,,,,Sales Activity
benitezdana@example.com,"Gonzalez, Anderson and Walsh Project",13-08-2023,19-08-2023,,,,12.0,5.0,5.0,10.0,2.0,3.0,Sales Activity
mobrien@example.org,"Stevens, Andrews and Medina Initiative",27-08-2023,02-09-2023,,,10.0,6.0,4.0,7.0,11.0,0.0,,Sales Activity
allisonfowler@example.com,"Donovan, Tyler and Cabrera Solution",10-04-2022,16-04-2022,,Feeling optimistic about this project,,9.0,,3.0,,,11.0,BAU Activity
jonesgina@example.com,"Diaz, Lam and Maldonado Project",28-01-2024,03-02-2024,,,0.0,12.0,,4.0,5.0,0.0,0.0,BAU Activity
jacob54@example.net,"Stevens, Andrews and Medina Initiative",18-06-2023,24-06-2023,,,4.0,,10.0,4.0,4.0,2.0,12.0,Sales Activity
